1.337498965456014044e-01,8.664516285564272113e-01,4.979656999542820964e-04,2.428337971387379093e-04,6.393342634452596510e-06
1.353287927948338965e-01,9.204625422978858218e-01,7.362832900122621548e-04,1.449345066951568742e-03,6.512159349521951776e-06
1.336624791225538567e-01,9.282407086950619224e-01,2.939424702736366003e-04,1.392862296347948921e-03,7.530024736876169881e-06
1.164007550115672696e-01,7.118168945738356790e-01,1.013345363912577721e-03,3.378847896488745470e-04,6.797246929466425673e-06
1.392855594384146134e-01,6.796552186428312936e-01,9.793086106372028265e-04,2.275820663361054631e-04,6.436441940769404917e-06
1.142103086916245736e-01,7.462261966593697338e-01,4.919383978567344606e-04,1.269347079235423007e-03,6.783197789313965512e-06
1.269423439141127707e-01,9.211742942389030686e-01,1.258320727650413286e-03,3.618367934838471328e-04,7.066444715266455717e-06
1.270086999496706781e-01,7.184903562022637580e-01,1.028741190971593257e-03,1.118010342592250586e-03,7.290587934866650000e-06
1.061957043615114754e-01,8.085775116013589336e-01,3.275536239857240522e-04,1.039926447543257273e-03,6.735973063935634902e-06
1.223660212197250907e-01,9.674525097248120042e-01,2.127302624645777997e-04,6.615063746768086407e-04,7.614266430437296510e-06
1.228936634939333944e-01,8.318663864291004906e-01,1.145363673983031214e-03,3.825995867448072144e-04,7.318798974404293068e-06
1.325821250957198716e-01,8.663471388614617519e-01,1.377119622955626753e-03,5.562739877924518161e-04,7.359648262274812816e-06
1.072210523953053829e-01,7.853772960213049048e-01,7.812148843816703455e-04,1.028860096328273197e-03,7.138741070763446096e-06
1.192669170210641783e-01,8.650913413666294627e-01,1.241885288373099135e-03,1.410055528117047392e-03,7.952044002336680780e-06
1.266898445261871453e-01,9.052399403534474587e-01,1.245192415834939833e-03,1.027615398874171058e-03,7.498399564744491744e-06
1.265094222972222848e-01,6.525382039612150908e-01,1.070896175170431763e-03,7.222371665831883551e-04,6.625984786459139544e-06
1.128414068291831163e-01,8.806827958366445497e-01,6.916775234696191307e-04,1.257929634096745025e-03,7.737025693817220482e-06
1.160209207973497553e-01,1.013560072131634016e+00,8.393981993637303742e-04,1.035638507371170651e-03,8.677506472266790079e-06
1.148039318237015771e-01,8.801700204528933869e-01,5.241251259534368762e-04,1.167481288865723386e-03,7.350015404384070479e-06
1.200027555209070979e-01,7.770244148069714862e-01,1.352350432610702462e-03,1.392189261960046160e-03,8.249625105699328698e-06
1.306914286382034884e-01,8.913235593850091787e-01,6.394506756816182528e-04,1.046377337325038589e-03,7.050073577016769377e-06
1.001590812822519272e-01,7.207712308870242168e-01,1.185804217380817928e-03,5.078476345668655979e-04,7.474294331151532112e-06
1.110958044707215792e-01,8.141937383938100403e-01,1.226235233297281882e-03,1.296594942687047218e-03,7.215770306089346814e-06
1.284433428429905266e-01,9.349025991050236017e-01,4.339599610045970094e-04,3.685941950532481588e-04,7.232972347389811119e-06
1.066641326151633179e-01,7.802143629348553544e-01,7.226302463114407919e-04,1.389510706426451891e-03,7.909058702200718558e-06
1.265998441405288555e-01,7.788086801339993981e-01,4.257273334687444646e-04,1.194562799252562929e-03,7.415683446190618288e-06
1.136351273065984713e-01,7.320840532565426884e-01,1.262707774448464625e-03,5.142921780509131669e-04,8.586472050939543256e-06
1.305675347392021013e-01,6.544733384686124422e-01,1.331962907744175303e-03,1.460443525054187482e-03,7.431615278431923984e-06
1.049270649654420462e-01,8.633166637621704220e-01,1.054394698492531124e-03,3.853094865983655169e-04,6.327528747912277535e-06
1.176337789159845049e-01,7.589353550845806540e-01,2.256444877033694394e-04,1.363629923910884530e-03,7.098956094592987756e-06
1.325555847879026916e-01,7.733271949390830846e-01,1.025382349358626693e-03,8.410339097184181458e-04,8.114464721562041316e-06
1.352487726714867722e-01,8.232572285894830255e-01,6.312356364044479761e-04,5.011650631791352397e-04,7.175703904305727589e-06
1.007108507110789364e-01,6.919205480005814479e-01,1.120592231147258568e-03,1.183810558620825796e-03,5.936153945652056264e-06
1.307949813166385533e-01,8.404165212027026044e-01,1.389909673770548188e-03,1.333510190709117976e-03,6.847701416486046717e-06
1.064363064519938118e-01,7.383283167269392155e-01,7.966339487423047035e-04,9.543439480879035075e-05,6.249409680576770361e-06
1.126975818245018884e-01,8.436250876609396876e-01,8.932425185291194194e-04,1.495618405597111769e-04,9.190097688797387905e-06
1.132575662028979524e-01,8.682056578090591170e-01,1.251740663878685199e-03,1.347074013342189304e-03,8.738702839027012411e-06
1.342269709968039182e-01,7.203603988852487205e-01,1.009006866063385729e-03,1.030549805349780532e-03,7.969270134263412378e-06
1.074245440148984543e-01,8.070873206771703723e-01,4.357877251859136321e-04,6.308258076429462333e-05,7.539669189946305988e-06
1.165337905490682335e-01,8.669397860130230171e-01,1.117021660819872940e-03,7.131293556403126184e-04,7.880926102354709694e-06
1.317960338736953174e-01,8.071134220861199138e-01,1.035875045082978920e-03,1.317725798410018497e-03,6.646435535064586533e-06
1.046256444891140169e-01,6.892627811495225520e-01,4.175990820825251819e-04,3.131679181159991799e-04,6.949738027620538576e-06
1.010544127753412597e-01,8.324332989751510592e-01,1.007264481510790127e-03,8.678331128298850125e-04,7.394367060837324501e-06
1.234202329072637272e-01,8.598843999800115379e-01,1.309469107414698401e-03,4.099896270985930861e-04,7.079889934684946293e-06
1.231942461736102723e-01,8.280797325208982818e-01,1.031076771254584414e-03,1.293262807097324187e-03,6.109115877515784176e-06
1.283488959495728832e-01,9.565508568412948165e-01,1.036018492007239515e-03,1.454780100266766379e-03,8.910938194308548637e-06
1.218531032980581796e-01,8.430420737833124178e-01,6.467170245530986985e-04,7.746101355997687303e-04,7.241561852046204320e-06
1.258813627333595087e-01,9.323472719565106814e-01,3.710695837015960848e-04,8.753431263728119523e-04,7.357370420149149709e-06
1.063448453465886123e-01,7.349319964396965332e-01,9.227046853944647015e-04,5.374610892816271586e-04,7.013503189270451145e-06
1.367038208578947311e-01,7.356051204608954341e-01,6.154165176532843100e-04,1.118025194102158313e-04,6.876562599359099519e-06
1.089306428455737580e-01,8.966365490730912047e-01,8.785528237035901454e-04,3.968060710170898142e-04,7.138735760236364606e-06
1.355392993854001860e-01,8.036024192264868971e-01,3.005703129562027317e-04,1.858961121273112983e-04,8.057192045652745996e-06
1.225243786831780174e-01,7.447533786947554413e-01,2.617338338336713767e-04,2.699177190416709830e-04,7.815511373261399059e-06
1.024723101626041355e-01,9.452421075576857845e-01,8.328604676426824361e-04,1.454102802121313466e-03,7.123947236962013780e-06
1.348346359226832991e-01,7.927129053413387583e-01,1.169193884868670102e-03,1.494803899710128237e-04,5.714114783416652123e-06
1.128546897934880333e-01,8.808563406593359346e-01,3.849953314801259638e-04,2.762475338982600475e-04,7.961804986303886442e-06
1.110068637691330184e-01,8.745621127192286792e-01,7.370554748851410000e-04,3.180580701376314575e-04,6.898223023960201267e-06
1.287234657153934203e-01,9.233131734196400320e-01,1.370872607873090164e-03,9.673931411474658796e-04,7.503443661132001515e-06
1.198622848595752161e-01,8.509989919138406522e-01,6.513298726518546109e-04,3.312293029020063704e-04,5.916291937985003899e-06
1.009813131006145198e-01,8.808902398784336230e-01,6.814973240713090514e-04,3.068240546003333982e-04,7.657583046187606656e-06
1.350337191108691715e-01,7.929655870107042981e-01,3.314936121824279386e-04,1.063497961998319166e-03,7.139951915407495261e-06
1.343969148811757497e-01,7.744250066010180955e-01,3.860311733256219799e-04,6.314236740648587146e-04,7.344608801018213755e-06
1.334536096118999204e-01,9.288222414880242805e-01,7.752219543885581834e-04,7.647217521015288412e-04,7.192016815422167610e-06
1.360626599642990042e-01,8.100480531360916281e-01,1.334044292293556054e-03,7.917614100726648278e-04,7.068518828984253415e-06
1.031415760530118714e-01,9.743115556644432740e-01,3.031905204179640963e-04,1.904999956967075184e-04,7.444177320064624926e-06
1.361041135895513787e-01,8.598045572580360618e-01,9.261927102602847753e-04,1.406655591947987083e-03,8.765173206017206581e-06
1.299907552919374043e-01,8.505698028215741280e-01,6.998763720398212514e-04,8.642591849575575504e-04,6.459256894926478550e-06
1.234242862312626698e-01,7.258625433645760072e-01,8.738485977222884256e-04,5.944319625369022617e-04,6.992323317625633506e-06
1.305123543781848139e-01,9.602930829444343841e-01,8.355072533868433899e-04,8.608135242652383045e-04,6.078306585495619688e-06
1.313173236702066815e-01,8.146146370683942095e-01,9.588940418690590668e-04,6.305926460510230319e-04,7.819238510801130291e-06
1.281654291257990630e-01,8.413164523292206987e-01,5.163748555080275920e-04,1.440002829778930802e-03,7.648177315166056442e-06
1.125478548188218325e-01,8.058319380257520370e-01,4.245209789806650967e-04,4.121252730798655260e-04,6.769027409696042246e-06
1.294309636169958255e-01,7.659384525825930767e-01,3.269107722362464921e-04,1.398067239881387123e-03,7.195498574489485186e-06
1.002312078712969123e-01,9.323364751100684522e-01,7.876957273185020147e-04,6.825012769587855124e-04,7.621029223452087938e-06
1.059894167319270081e-01,8.403243335797817570e-01,1.280535716616253280e-03,1.443752329906426149e-03,7.656134352561285057e-06
1.196950704960434292e-01,5.971211330180009602e-01,2.099718435686696286e-04,9.634187949215692812e-04,6.650073140136343133e-06
1.043294227931412105e-01,8.495842108564831685e-01,1.379532578460677299e-03,1.021378944960174594e-04,8.219715749592241736e-06
1.341688109034843701e-01,7.879413256680873889e-01,7.747553216309140860e-04,3.044241924015183534e-04,7.912630381917592744e-06
1.154399299659068651e-01,8.305998198594961579e-01,9.500599126261887644e-04,1.143734821504364626e-04,6.535699304023392478e-06
1.288532287201079318e-01,9.244309966820682956e-01,1.249480860307034024e-03,1.274153120873687886e-03,8.174144166245874741e-06
1.204843010853955121e-01,7.948243251915620977e-01,2.242428792869263494e-04,3.915308122338890476e-04,7.842926917995805846e-06
1.256511648511916546e-01,9.348722960647015690e-01,1.183695216582937582e-03,7.877028195677431401e-04,7.964886299542196088e-06
1.390671869771774316e-01,8.509311755897892571e-01,1.360091487153218493e-03,1.819135282143839532e-04,7.430015801619428469e-06
1.012740129922224952e-01,6.477171677656664572e-01,5.510247599692137547e-04,7.836827638350046419e-04,6.784515697105010580e-06
1.335010022788582496e-01,9.464077097608767364e-01,1.092871916052495177e-03,6.998529900858511347e-04,8.375162045036531837e-06
1.154626305782240903e-01,8.661174728050219374e-01,3.666303609008727225e-04,7.963401248023239476e-04,7.521189274441304097e-06
1.367143643253413698e-01,1.054748688956875791e+00,1.382312566148159944e-03,1.181486043995891170e-03,7.059309389936331794e-06
1.079968702078390602e-01,7.470412095185696710e-01,7.002883203105050901e-04,8.272465439883440767e-04,6.885671406768882962e-06
1.391092930915807102e-01,7.348046858416179550e-01,1.136277874088422943e-03,3.439655927408875728e-04,8.353471481858720237e-06
1.200385492458025116e-01,9.483704779413580921e-01,3.865596843160912298e-04,1.133698999982236163e-03,7.201110845259418903e-06
1.027691520704877154e-01,8.675097977735540811e-01,1.076704733177675632e-03,6.247620608448065755e-04,7.424173420290233866e-06
1.348610100347196750e-01,7.007338660652825402e-01,1.147781257421400664e-03,1.378391040897098503e-03,7.552316873845932015e-06
1.395043224743122978e-01,8.820719771394682773e-01,1.095483510272576540e-03,5.589152705899531112e-04,8.040494903439053778e-06
1.356396777757452321e-01,8.816558315133614654e-01,1.222991789977177519e-03,2.891075811384258287e-04,7.581416604189813775e-06
1.290355393958966257e-01,9.426210999497539600e-01,3.569592393242942779e-04,8.382883345973971738e-04,6.667943738394230506e-06
1.240276729182177989e-01,8.710221185319616533e-01,6.661667056905936799e-04,2.930341263599584804e-04,7.519623701933270506e-06
1.131908591763756966e-01,7.298035899632708823e-01,1.049339968397704085e-03,4.722958119694143568e-04,7.330221902355711241e-06
1.171080785371703403e-01,6.553619758394724215e-01,1.200550304931596998e-03,1.305658044566061901e-03,7.438477160343664310e-06
1.278765099930664340e-01,6.649794941386886205e-01,9.840469048546349358e-04,5.968055843692381688e-04,7.734421363514484957e-06
1.381005132211222675e-01,6.677320667103446850e-01,7.642561316381908491e-04,1.031608013320359837e-03,6.844517870514054227e-06
1.029747116633955295e-01,7.683670090125406249e-01,5.617400749093522929e-04,8.344123752786248866e-04,6.695560311679729990e-06
1.014273253442809219e-01,9.141365397014383776e-01,7.023583572676603748e-04,1.446627879182337418e-03,6.450776939633760663e-06
1.279503923041857560e-01,8.330428530359773598e-01,1.368423402514303043e-03,1.495520438626510512e-03,6.908572313044582793e-06
1.149591401727396156e-01,8.359555181000254409e-01,2.837108883238248242e-04,9.713560729163707918e-04,5.646955707661230177e-06
1.286420377004790505e-01,9.077341289498155330e-01,1.249871665415008956e-03,4.654705216138055887e-04,7.592666155172666292e-06
1.076255095049204469e-01,7.297642850129925085e-01,3.162214530336949700e-04,4.515722582629559624e-04,6.954322516640646169e-06
1.093790878517619108e-01,7.767154365579644892e-01,1.038407183292052414e-03,1.964104047149375866e-04,6.697364185546968587e-06
1.158679993772930433e-01,8.428735663775211995e-01,1.262936708677110361e-03,5.729876387296516972e-04,6.387975591152346232e-06
1.301826703401517404e-01,9.796773375805780670e-01,6.382173298728404743e-04,5.837881535575712962e-04,6.929785726483052954e-06
1.130330574678526517e-01,8.376704749405839978e-01,9.333257454215228332e-04,3.886327926944656524e-04,6.769753905309670102e-06
1.251909462738340362e-01,6.531928038345928833e-01,1.204744299229246196e-03,7.198606325487772557e-04,6.933788540459101112e-06
1.218431065572316563e-01,8.946202568674709310e-01,3.900893508827118139e-04,1.228481116968924798e-03,7.297281159571243621e-06
1.394764413980532081e-01,7.648504258023360869e-01,9.741076013601114364e-04,1.065879007959622590e-03,7.441426773354674768e-06
1.108083240991598883e-01,8.965503348319825427e-01,1.160282262449092517e-03,6.181653161809261146e-04,8.096537184241437107e-06
1.087770558108897972e-01,8.014958373472287345e-01,8.654774532705165196e-04,3.362594143976485681e-04,9.021211425633784316e-06
1.388969398098838515e-01,9.154504668499838793e-01,2.164976983718345214e-04,1.859340214015539898e-04,6.132892092411518972e-06
1.324695607835302547e-01,8.799003197094421580e-01,1.062108476689804359e-03,1.091235347719744786e-03,6.812061804369363440e-06
1.267317033387157232e-01,8.366690803625944639e-01,4.628003358765962576e-04,9.919010083361784295e-04,7.619983345505842923e-06
1.170317111988177922e-01,7.345484318308875826e-01,6.218915749537874465e-04,1.351744483467487825e-03,6.623490474277209477e-06
1.154902221192556644e-01,6.966745222922817726e-01,1.277549611498212095e-03,1.006245145033968572e-03,8.178404574083075496e-06
1.208677544118822722e-01,7.286156752102859180e-01,8.553242444196856344e-04,1.098827346155804028e-03,6.775967946616880106e-06
1.200987714481453195e-01,6.847385795971291378e-01,5.790442940186086348e-04,2.157221269980704858e-04,7.826842685649710598e-06
1.084629685440554187e-01,7.227030870727050305e-01,1.106523782185597857e-03,3.913397091147001613e-04,7.639213791256134511e-06
1.015537697098419928e-01,7.628733051219204198e-01,9.504496570882000608e-04,2.368449467510555073e-04,7.965670559330654830e-06
1.066284401168550999e-01,8.713763160337508751e-01,8.644291038738100529e-04,8.961576884216962413e-04,5.980866619185287528e-06
1.107131570727776515e-01,8.373957499446020858e-01,1.096173875345280400e-03,6.374589978589018796e-04,6.805915939565470552e-06
1.095589930177108817e-01,6.402282644684476054e-01,9.021511737012002496e-04,1.343966588443798503e-03,7.745251203494523567e-06
1.177633195752864903e-01,7.044477105477875423e-01,1.209191265950780364e-03,8.173586404446477440e-04,6.353399711713347780e-06
1.364566538983799926e-01,9.769800318142141116e-01,9.478120959146164436e-04,6.454330181399935205e-05,5.973933145030696420e-06
1.368029729208378176e-01,8.391520432298059662e-01,4.381972331428677834e-04,9.528408322588993208e-04,7.080896217927818270e-06
1.191549594252130778e-01,7.565320656338632155e-01,1.220380599621290847e-03,1.334184506741616745e-03,7.516833397450850748e-06
1.161546242056871042e-01,7.699569964841841418e-01,2.979815680697152965e-04,8.240389565404671415e-05,6.156599788690174441e-06
1.328797750075933481e-01,8.790527307447860705e-01,3.067489619022934107e-04,4.521792849743509562e-04,6.240967105641936247e-06
1.179619796992233266e-01,7.542101077963210276e-01,2.151109374012189228e-04,2.483640884349726111e-04,6.092101376759610246e-06
1.087884626668587928e-01,8.419430999092741841e-01,4.231921151774085412e-04,1.408598598807016830e-03,7.154549463473665300e-06
1.262951643348859398e-01,9.801890065069316371e-01,1.395732565604192177e-03,1.789358237291629441e-04,7.670146819356339301e-06
1.126120241121891796e-01,9.093913209002317810e-01,1.231655992936238125e-03,1.130862902367100803e-03,6.726213393470915440e-06
1.364422238733618842e-01,7.666897155871114089e-01,8.224371045610864329e-04,1.014598092499139443e-03,8.200044766006915411e-06
1.194477556808852953e-01,8.237115458711600224e-01,1.155178164431562961e-03,1.858665998383211024e-04,7.224833219524178041e-06
1.006137123150469270e-01,8.501925381582619012e-01,1.032206953902819286e-03,3.550662052755299372e-04,7.573836370067421093e-06
1.354849454988421298e-01,9.033868912300544451e-01,5.903793504792165378e-04,1.988677445306864843e-04,6.944178223734938123e-06
1.209125388674729962e-01,7.418621967401293205e-01,7.736788210017032279e-04,1.494015684809182681e-03,7.565385096566745254e-06
1.192523326329133354e-01,6.530640451994743634e-01,4.774928610118442211e-04,1.117873727551711228e-04,8.585848578146789811e-06
1.281242433705389594e-01,7.032611731775687547e-01,4.697375803967591013e-04,1.017539186651836378e-03,7.253951109304426098e-06
1.149491699831885760e-01,8.221756641181272585e-01,6.935479629718498086e-04,7.810812734748302224e-04,6.749725223771411176e-06
1.226169690651917887e-01,8.472555813529710766e-01,1.330189611159484850e-03,4.815417369090179540e-04,7.211686793974649233e-06
1.375336569007233334e-01,8.393096700493341000e-01,1.231824073320319070e-03,6.168062293486835075e-04,7.247554447749886211e-06
1.040132954372355867e-01,7.858053582724131569e-01,8.988796204962441186e-04,1.081484126458411629e-03,7.364035095389748729e-06
1.005088282785886328e-01,1.012876434367022682e+00,9.821627339607176890e-04,1.472332032962653465e-03,7.397443138089983797e-06
1.021931483196513446e-01,8.416024219530312545e-01,8.965142038859127667e-04,5.125959442197238055e-04,6.083472475614090910e-06
1.132837693309498572e-01,7.998284540590859804e-01,5.858445613585322193e-04,1.304346126717112074e-04,6.632304291352443221e-06
1.261732618201407974e-01,8.355647208792176261e-01,1.154162716719449658e-03,6.951289804894600658e-04,7.258060761876986022e-06
1.201266475200143125e-01,8.794399831600976380e-01,4.681294268711142653e-04,9.230119949494310604e-04,7.752388541725458657e-06
1.166238003928536243e-01,8.611181172749086121e-01,1.163608289042364265e-03,1.390646529436503692e-04,7.911593109632819243e-06
1.366104655378044541e-01,7.731693145134455047e-01,7.339326937331033720e-04,4.555268319249645070e-04,7.910397637036023787e-06
1.391780379518112454e-01,7.009486310325412362e-01,1.260757677238813794e-03,1.477147497210147455e-03,7.355119536608172017e-06
1.175417963730221727e-01,7.976405310557650452e-01,3.097277383674664365e-04,1.259077179356223389e-03,8.609885709421685266e-06
1.030925291723200216e-01,8.523161478956438053e-01,8.929676674367010040e-04,8.405524656291858687e-04,7.030462317816908496e-06
1.190997310610354409e-01,7.585201499431751815e-01,6.493993871483083602e-04,8.752772414498834587e-04,7.315826733373565880e-06
1.257020540098477412e-01,8.813628184358642814e-01,5.974283098915398379e-04,9.019839394825455514e-04,7.841995573523896209e-06
1.223148795043964010e-01,7.010776306300792182e-01,3.706420670937412274e-04,8.931134483542612279e-04,8.136937340896925201e-06
1.230977386436303278e-01,7.720041979255108933e-01,8.776976148673131884e-04,7.982947787659496874e-04,7.191176222303936812e-06
1.174075905220612476e-01,8.958449057156374629e-01,7.617742017731260950e-04,8.578639591588086344e-04,8.107643714676560854e-06
1.268806165765668514e-01,7.536120248924563780e-01,7.326689126935808814e-04,1.071445505801064523e-03,7.247548265761993086e-06
1.332690237975862613e-01,8.544539569281350833e-01,9.046167674283406160e-04,7.746286935408740063e-04,7.769136260788618700e-06
1.384801044713133145e-01,8.301049913812756920e-01,5.371844946321120825e-04,1.057957410856208424e-03,5.594123754667684653e-06
1.006748845758491800e-01,9.436492311554159906e-01,9.628897765346486250e-04,2.667843984042139152e-04,5.911951045609675338e-06
1.230034141844167095e-01,7.727598734783549528e-01,1.277905060447035585e-03,3.005894082802582665e-04,8.495546390469729906e-06
1.094099919883217836e-01,7.007087306814937522e-01,4.433353797143335401e-04,1.019611642320412102e-04,6.416944525003259353e-06
1.394803855560554362e-01,8.768270380719730417e-01,7.780273271259215487e-04,9.568309719776691260e-04,7.657112082413825062e-06
1.141952061105980798e-01,8.865481134488832904e-01,1.264877541313796493e-03,1.143186612697824145e-03,6.928706905895833267e-06
1.308243985090001282e-01,9.345122692030586320e-01,5.072604410164193930e-04,1.226111663210955227e-04,6.733617054549203909e-06
1.269079790326405888e-01,9.479775173888769224e-01,7.728872006607028855e-04,1.017229767728135758e-03,7.141507418876555175e-06
1.098124348314495347e-01,6.436131563590490323e-01,5.533889228311823826e-04,4.974167990810068581e-04,8.412758627283837461e-06
1.121466904795743735e-01,7.652241801154622269e-01,8.697816103314726707e-04,8.158706380645341580e-04,7.480148158267339861e-06
1.279548547568176153e-01,8.495049781238629416e-01,9.399795339554563138e-04,6.309267589603328639e-05,8.366730588614802215e-06
1.088959715501989084e-01,9.599192187997344083e-01,6.027601573486232080e-04,1.275243881117245695e-03,7.740229063013611920e-06
1.139529529841476763e-01,9.608410541218588286e-01,2.460418941424259644e-04,7.702343593574055526e-04,7.352241159735173359e-06
1.336938483625739749e-01,8.367553428003717819e-01,2.345744530967268393e-04,5.244835767273829316e-04,7.361214645431040249e-06
1.216039178917061314e-01,9.385288739043268214e-01,5.302680845949358460e-04,5.593962528595886096e-04,6.779506279965996678e-06
1.054967007632296588e-01,8.549184505608838913e-01,1.197637260799379799e-03,1.488565742556743161e-03,5.439126307398423941e-06
1.032310411251533416e-01,8.019578677969819713e-01,6.000515788328413501e-04,1.128015655354666484e-04,7.197537474690660822e-06
1.182336357786847592e-01,8.221023222553253129e-01,1.197000048991840896e-03,4.797312666136465298e-04,7.467257857483680773e-06
1.167932313859980364e-01,8.468228959320298621e-01,1.136132668024310765e-03,5.499891354138688342e-05,8.201107979000649213e-06
1.392001560846886088e-01,8.352728255613386388e-01,1.136601496666032841e-03,9.044398087299113185e-04,7.688802510107635839e-06
1.219538553063200526e-01,9.444537594133125546e-01,6.757847963223272180e-04,1.476890778525488234e-03,8.088008174068902432e-06
1.388035194678343132e-01,9.402194231421541204e-01,2.140155838731144246e-04,1.184337833187475543e-03,8.414121352198698677e-06
1.088868245478490787e-01,8.030027499192565754e-01,3.534536140480688945e-04,3.956446661680644052e-04,8.499694371345577722e-06
1.334993593642898602e-01,9.726636166713479303e-01,2.583588254508945221e-04,1.434489851768766359e-03,8.011719014803844041e-06
1.268305382503224499e-01,7.475616435922705083e-01,7.305085059033729518e-04,4.174414347771403461e-04,6.526930120727237209e-06
1.249840538455841144e-01,7.306272271229903303e-01,1.254812022484742481e-03,6.191496738807888891e-04,7.060090396802603381e-06
1.315686313047415290e-01,7.340275837293641636e-01,7.080786036877622204e-04,8.398382100016757489e-04,6.753453252721256229e-06
1.320575984875608788e-01,8.261709557854255426e-01,9.999134950727471809e-04,5.920687775550242298e-04,8.168862408471709948e-06
1.214645340329529866e-01,6.580846145870120623e-01,1.056443029817000440e-03,9.502959112686087300e-04,7.948681901247591235e-06
1.197429388324615235e-01,9.591019565478863251e-01,3.325190106436265837e-04,6.835486394408327171e-04,7.064807334414659289e-06
1.048197335678140857e-01,9.027831512771140599e-01,8.389297588434011790e-04,1.146986915734648929e-03,7.478027039063433192e-06
1.022794690014189600e-01,6.460101835067324494e-01,5.042440997155593152e-04,1.571954597486901019e-04,7.982169501882133784e-06
1.325619848750922702e-01,7.482785424273206143e-01,2.908259320993522730e-04,8.673422011617273625e-04,8.060548777308350872e-06
1.283767651148178812e-01,7.891767222440545515e-01,4.869889575655604206e-04,1.871028196982242261e-04,6.746488975653234393e-06
1.140593842230697152e-01,7.324606405424435307e-01,1.136014135045543402e-03,5.043130004335662090e-04,7.801930537716587251e-06
1.036164507096917209e-01,8.972716159128698576e-01,2.649012179628439578e-04,3.739429243531284283e-04,7.977601548650203425e-06
1.049817987061501534e-01,7.920355237560964268e-01,5.253004317099173011e-04,3.980455645934711248e-04,6.089125464163468790e-06
1.002981872078350239e-01,9.533429322411439699e-01,5.628854171392150448e-04,1.757154901686551029e-04,6.437405336410579170e-06
1.355947388750381177e-01,8.420815157617643765e-01,1.275471418090575208e-03,2.929543385349225892e-04,7.229867201829409519e-06
1.177140773492798276e-01,9.214561505616138959e-01,1.170955137782673074e-03,1.150898477553258139e-04,6.784622958585434310e-06
1.165290595420379605e-01,9.086637810301732010e-01,3.390211542930422154e-04,7.692982575386946541e-04,8.215905112264192426e-06
1.269792958753011014e-01,9.333143174752619453e-01,3.465617314340774268e-04,1.021066921902062446e-03,7.777706446699597512e-06
1.078380861962266041e-01,8.166893422098501221e-01,3.814026914469562015e-04,1.368569162194409414e-03,7.763210902641222159e-06
1.054229964875469105e-01,8.346060243685802238e-01,1.146384235130701442e-03,4.242249904598427868e-04,7.892712782722725607e-06
1.260172584341274771e-01,8.940230045059600616e-01,1.132786167365819547e-03,5.113525880403927120e-04,7.028179265995060809e-06
